,physiologyM.condition15_ppt.cladeClade2,physiologyM.condition15_ppt.cladeClade3,AveExpr,F,P.Value,adj.P.Val,ensembl_transcript_id,ensembl_gene_id,gene_biotype,external_gene_name
ENSFHEP00000016306,0.0368457851381092,-0.127333132173582,-0.442322453571179,0.0106486917198468,0.989409349390677,0.999959551980158,ENSFHET00000024667,ENSFHEG00000017977,protein_coding,
ENSFHEP00000016308,1.32820481315916,1.18346734155881,-0.89193776902883,1.14164877197647,0.324954510367759,0.999959551980158,ENSFHET00000024673,ENSFHEG00000018234,protein_coding,trpa1b
ENSFHEP00000016309,0.556160328038899,0.476668911973919,-1.92116436893006,0.0928602235495549,0.911428897536299,0.999959551980158,ENSFHET00000033544,ENSFHEG00000018010,protein_coding,inpp4ab
ENSFHEP00000016313,0.0504117565763363,-0.647374466513067,5.02270910520597,0.813192087080777,0.447436568936774,0.999959551980158,ENSFHET00000024676,ENSFHEG00000018048,protein_coding,slc43a2b
ENSFHEP00000016315,0.771742802778638,0.491457900925916,-1.49488687829965,0.145691005407036,0.864676766187806,0.999959551980158,ENSFHET00000024678,ENSFHEG00000018065,protein_coding,AREL1
ENSFHEP00000016321,-0.00438063561392812,0.388293088518956,4.18569138369687,0.254689263321053,0.775846754638304,0.999959551980158,ENSFHET00000024684,ENSFHEG00000018065,protein_coding,AREL1
ENSFHEP00000016322,-0.407824512702509,0.313111111683584,3.26911616605162,0.121179198544747,0.886053934966189,0.999959551980158,ENSFHET00000024738,ENSFHEG00000017992,protein_coding,mbnl1
ENSFHEP00000016323,-0.581339805569901,-0.722901021911962,4.92079262299571,0.479957991982832,0.620758097766325,0.999959551980158,ENSFHET00000033553,ENSFHEG00000017991,protein_coding,AP3B2
ENSFHEP00000016326,-0.586857350742159,-1.77623641357474,1.38366664084582,1.56453630273005,0.21615265775669,0.999959551980158,ENSFHET00000024695,ENSFHEG00000017998,protein_coding,
ENSFHEP00000016328,-0.204775267629432,-0.0663331456236941,5.22954886933992,0.365061893831332,0.69542015042899,0.999959551980158,ENSFHET00000024697,ENSFHEG00000017996,protein_coding,nkrf
ENSFHEP00000016330,0.709349691978306,0.436829464070353,3.05585122174687,0.489489620303724,0.614946577223357,0.999959551980158,ENSFHET00000024699,ENSFHEG00000017994,protein_coding,klhl40a
ENSFHEP00000016331,1.42864227462118,1.69688207228775,0.864398174572736,0.327316134988879,0.721913632136249,0.999959551980158,ENSFHET00000024700,ENSFHEG00000018010,protein_coding,inpp4ab
ENSFHEP00000016332,1.14561451091006,0.522948185001745,2.51390548651854,0.433264531226814,0.650053774870405,0.999959551980158,ENSFHET00000024690,ENSFHEG00000018067,protein_coding,hhatla
ENSFHEP00000016333,0.484132902333168,0.462269956698837,0.634159947796801,0.195907442927813,0.822521316710411,0.999959551980158,ENSFHET00000024691,ENSFHEG00000018096,protein_coding,mlxipl
ENSFHEP00000016334,0.513046029158966,1.15225251223432,-1.61287511660559,0.337828997367834,0.714432166389979,0.999959551980158,ENSFHET00000024693,ENSFHEG00000018091,protein_coding,CUL3
ENSFHEP00000016335,-0.716334776278645,-2.89950196883071,2.47628333931269,1.50529582921139,0.228794199682348,0.999959551980158,ENSFHET00000024694,ENSFHEG00000018002,protein_coding,
ENSFHEP00000016336,0.653456365203949,-1.09804821399192,-0.249462021631703,0.72325348959562,0.488632240024189,0.999959551980158,ENSFHET00000024721,ENSFHEG00000018006,protein_coding,
ENSFHEP00000016337,1.91395821057427,1.03456762327583,4.30623673164604,2.57541896990663,0.0830600084591644,0.999959551980158,ENSFHET00000024722,ENSFHEG00000018019,protein_coding,ccnd1
ENSFHEP00000016340,-2.16581969348195,-0.464572812546259,3.2935514581328,2.82746744689051,0.0656912932484792,0.999959551980158,ENSFHET00000024740,ENSFHEG00000018010,protein_coding,inpp4ab
ENSFHEP00000016341,0.0836749880806401,-0.117086619843838,5.03584129850743,0.0994372722870135,0.905469781749367,0.999959551980158,ENSFHET00000024703,ENSFHEG00000018026,protein_coding,ndufs6
ENSFHEP00000016342,0.442317736544839,0.266743308153486,-1.88979434041105,0.0501037214669962,0.95116361369709,0.999959551980158,ENSFHET00000024726,ENSFHEG00000018013,protein_coding,
ENSFHEP00000016344,-0.389591359515247,0.109066954383569,-1.30948419948313,0.0873491635002364,0.916453201909384,0.999959551980158,ENSFHET00000024712,ENSFHEG00000018017,protein_coding,
ENSFHEP00000016346,-0.364466534805116,-0.277525325260786,0.605142626805505,0.0572366920060606,0.944413073130816,0.999959551980158,ENSFHET00000024728,ENSFHEG00000018018,protein_coding,
ENSFHEP00000016349,-1.09965677117241,-0.161978904732298,1.6031056791323,0.927899925215355,0.400019143906429,0.999959551980158,ENSFHET00000024731,ENSFHEG00000018015,protein_coding,nppc
ENSFHEP00000016353,-0.819831713532189,-1.67328722785064,1.84250959252164,0.430968732570168,0.651530291514817,0.999959551980158,ENSFHET00000033556,ENSFHEG00000018051,protein_coding,
ENSFHEP00000016354,-0.174438774262616,-0.150449523471277,2.47685354839595,0.0836854924012491,0.919809025622648,0.999959551980158,ENSFHET00000033557,ENSFHEG00000018050,protein_coding,mrpl36
ENSFHEP00000016355,-0.785844953493616,-0.249423101668064,-1.04951278973492,0.160767108234865,0.851792542262895,0.999959551980158,ENSFHET00000033558,ENSFHEG00000018045,protein_coding,ca7
ENSFHEP00000016357,-0.453194955676925,0.835744645812472,0.0553054548075941,0.58886962334067,0.557581872654234,0.999959551980158,ENSFHET00000024737,ENSFHEG00000018057,protein_coding,
ENSFHEP00000016358,-0.728038745528021,0.828931812525592,-1.91600640171207,0.539303182938072,0.585471561515248,0.999959551980158,ENSFHET00000024720,ENSFHEG00000018035,protein_coding,
ENSFHEP00000016361,-0.776873967641256,-1.08069901324183,2.405811948738,0.644068977775933,0.528124174259665,0.999959551980158,ENSFHET00000033562,ENSFHEG00000018059,protein_coding,
ENSFHEP00000016363,2.43241964597979,0.791780150927551,3.52901803551678,0.769973407642356,0.466767580819594,0.999959551980158,ENSFHET00000024743,ENSFHEG00000018052,protein_coding,
ENSFHEP00000016365,1.91310889770916,-0.722480351939507,-1.50136685592794,1.56947400286701,0.215131929882411,0.999959551980158,ENSFHET00000024750,ENSFHEG00000018055,protein_coding,elf1
ENSFHEP00000016367,0.472849195387044,-0.810853677276461,2.83899191719891,1.30663261712443,0.277017714822451,0.999959551980158,ENSFHET00000024752,ENSFHEG00000018053,protein_coding,MYOM3
ENSFHEP00000016369,-0.178676587438137,0.0770776940821512,7.07508153331523,0.998972681064921,0.373260494440896,0.999959551980158,ENSFHET00000033565,ENSFHEG00000018091,protein_coding,CUL3
ENSFHEP00000016371,0.349723888927994,1.35992101835662,-0.552970584403841,0.83659510627192,0.437314047414516,0.999959551980158,ENSFHET00000033564,ENSFHEG00000018058,protein_coding,
ENSFHEP00000016372,0.449652074138952,2.96866865853872,1.03278196043864,2.46980736208265,0.0916809754443345,0.999959551980158,ENSFHET00000024772,ENSFHEG00000018069,protein_coding,
ENSFHEP00000016374,-0.555432612170411,-0.0705398023616763,4.57157046002706,0.602007427601275,0.550421030234645,0.999959551980158,ENSFHET00000024774,ENSFHEG00000018120,protein_coding,nae1
ENSFHEP00000016375,0.701376909465538,0.656945621486443,6.29504301060357,1.3200985384369,0.27344091579751,0.999959551980158,ENSFHET00000024821,ENSFHEG00000018071,protein_coding,c7a
ENSFHEP00000016377,0.593251137186525,0.211103671950389,4.15699545076012,0.139771737192179,0.869790040316,0.999959551980158,ENSFHET00000033572,ENSFHEG00000018074,protein_coding,tnmd
ENSFHEP00000016380,-0.443728589076722,2.419602200985,5.22424787608643,1.50985842263364,0.227794107867384,0.999959551980158,ENSFHET00000033575,ENSFHEG00000018073,protein_coding,
ENSFHEP00000016382,0.681208167944777,-0.702902784194748,0.561216645276577,0.539758498340032,0.585208948921758,0.999959551980158,ENSFHET00000024762,ENSFHEG00000018073,protein_coding,
ENSFHEP00000016383,0.242482968839043,0.169283068137902,-0.712262312913027,0.0194083546582798,0.980783860006093,0.999959551980158,ENSFHET00000024763,ENSFHEG00000018117,protein_coding,
ENSFHEP00000016384,1.50859010211055,0.927889416788634,2.72615288618731,1.78290658400471,0.175429206958693,0.999959551980158,ENSFHET00000024782,ENSFHEG00000018097,protein_coding,alpi.1
ENSFHEP00000016387,0.481176209941764,0.261896542817035,6.53833827847703,0.719589477397125,0.490390876082579,0.999959551980158,ENSFHET00000024779,ENSFHEG00000018170,protein_coding,pld1a
ENSFHEP00000016389,-0.319923268951461,-0.585314660980668,6.78466724942645,0.116371347099087,0.890310252505471,0.999959551980158,ENSFHET00000024753,ENSFHEG00000018055,protein_coding,elf1
ENSFHEP00000016392,0.812332523322501,0.758746108491694,5.13746895246995,2.53064690810795,0.0866081933685989,0.999959551980158,ENSFHET00000024775,ENSFHEG00000018239,protein_coding,hephl1b
ENSFHEP00000016395,1.37509728178227,0.776384126219396,3.23964411680113,0.961993024550184,0.386945548432853,0.999959551980158,ENSFHET00000024791,ENSFHEG00000018148,protein_coding,btbd9
ENSFHEP00000016396,-0.531129018834593,0.697342796135296,3.75787041233212,2.21446671886073,0.116534246994728,0.999959551980158,ENSFHET00000024792,ENSFHEG00000018088,protein_coding,sdhaf3
ENSFHEP00000016397,1.19619651726561,-0.0374826390670456,-0.776176655676212,0.517892558360646,0.597958312352835,0.999959551980158,ENSFHET00000024793,ENSFHEG00000018099,protein_coding,plcxd3
ENSFHEP00000016399,0.886472733531844,-0.0889721743528376,2.97933425637343,1.22471693557743,0.299836761799764,0.999959551980158,ENSFHET00000024795,ENSFHEG00000018084,protein_coding,arsk
ENSFHEP00000016400,0.824336480251159,0.990565106821952,4.05379246414573,2.43908842099033,0.0943573299808382,0.999959551980158,ENSFHET00000024805,ENSFHEG00000018092,protein_coding,pcdh19
ENSFHEP00000016401,-0.262456762585679,-0.0589946789413379,6.71471120891091,0.351727744249052,0.704663250110986,0.999959551980158,ENSFHET00000024785,ENSFHEG00000018208,protein_coding,als2b
ENSFHEP00000016404,-1.33795231594828,-3.26454472825554,-0.453218821731209,2.84437710949397,0.0646689807140788,0.999959551980158,ENSFHET00000024802,ENSFHEG00000018105,protein_coding,rundc3b
ENSFHEP00000016405,0.364224661783892,-0.0109577301069702,6.54165248373767,0.520974209683116,0.596144357115297,0.999959551980158,ENSFHET00000033582,ENSFHEG00000018197,protein_coding,ckap5
ENSFHEP00000016406,0.0999670362627152,-0.249872784492858,6.25527590738917,0.410264247993009,0.665002832691615,0.999959551980158,ENSFHET00000024806,ENSFHEG00000018157,protein_coding,
ENSFHEP00000016407,-1.8380904945371,-1.35334920363197,-1.46021953273029,0.775359866001504,0.464312220319742,0.999959551980158,ENSFHET00000033579,ENSFHEG00000018101,protein_coding,
ENSFHEP00000016408,-1.05362738190491,0.749719982920546,0.912418200185202,0.403607784621336,0.669394783459578,0.999959551980158,ENSFHET00000033580,ENSFHEG00000018085,protein_coding,
ENSFHEP00000016409,0.332852475430641,1.53426920120704,-0.379217382638065,0.812106596915228,0.447911877926546,0.999959551980158,ENSFHET00000024796,ENSFHEG00000018111,protein_coding,tnfa
ENSFHEP00000016410,0.273113554639025,-0.345879489618969,4.52331401483354,0.268878869114164,0.764993223433013,0.999959551980158,ENSFHET00000024798,ENSFHEG00000018248,protein_coding,
ENSFHEP00000016412,-0.559346441157706,-0.0437350079104939,7.97384320572033,2.35181986355793,0.102407196220325,0.999959551980158,ENSFHET00000024807,ENSFHEG00000018100,protein_coding,pnrc2
ENSFHEP00000016414,-0.518009267415435,0.173830461138178,3.54090850900054,0.175579580769508,0.839325684456006,0.999959551980158,ENSFHET00000024809,ENSFHEG00000018098,protein_coding,si:dkey-202e17.1
ENSFHEP00000016415,-0.237715336836426,0.197580827663014,7.86839093803756,0.487366112720789,0.616236440707816,0.999959551980158,ENSFHET00000033581,ENSFHEG00000018110,protein_coding,arrdc3a
ENSFHEP00000016416,-0.436743321223165,-0.538693794691046,4.03407008958387,0.258936227480246,0.772581789684069,0.999959551980158,ENSFHET00000024810,ENSFHEG00000018167,protein_coding,shank2a
ENSFHEP00000016417,-0.18254561209499,0.0139596420124718,8.51084892409977,0.236036841941558,0.790355034283379,0.999959551980158,ENSFHET00000024811,ENSFHEG00000018102,protein_coding,ppib
ENSFHEP00000016420,0.0012449312124609,0.195886243027399,4.59790545068322,0.0318845293517506,0.968631973539919,0.999959551980158,ENSFHET00000033585,ENSFHEG00000018114,protein_coding,adam15
ENSFHEP00000016421,0.225210795839138,-0.0419791742804175,4.99081072517389,0.174310997405907,0.840386003172563,0.999959551980158,ENSFHET00000024812,ENSFHEG00000018169,protein_coding,impdh2
ENSFHEP00000016422,-0.221585580657112,-0.568523804437679,4.41379875433244,0.161843928782525,0.85087986024267,0.999959551980158,ENSFHET00000024813,ENSFHEG00000018113,protein_coding,esd
ENSFHEP00000016423,-0.0474623366739643,0.330483552582749,-1.07801969317176,0.0726306564471246,0.93001169470446,0.999959551980158,ENSFHET00000024814,ENSFHEG00000018126,protein_coding,si:ch211-165b10.3
ENSFHEP00000016430,-0.195228295759952,0.170117563624328,5.65764938431015,1.0092689237111,0.369539397404568,0.999959551980158,ENSFHET00000025000,ENSFHEG00000018149,protein_coding,
ENSFHEP00000016432,0.360614347898637,-0.369445259269378,6.24328903627141,2.1822885194137,0.120124240427243,0.999959551980158,ENSFHET00000024844,ENSFHEG00000018123,protein_coding,oxct1a
ENSFHEP00000016434,-0.0671002223126825,1.91445741494306,2.64190642868833,0.738062963899857,0.481589827697468,0.999959551980158,ENSFHET00000024846,ENSFHEG00000018121,protein_coding,umad1
ENSFHEP00000016435,0.449204775808384,0.321901035317451,5.66617197804309,0.259240611083158,0.772348329691051,0.999959551980158,ENSFHET00000024847,ENSFHEG00000018131,protein_coding,
ENSFHEP00000016438,0.224227340823442,0.733624110664104,2.43179137899576,0.947340060098853,0.392509833039251,0.999959551980158,ENSFHET00000024836,ENSFHEG00000018371,protein_coding,adgrv1
ENSFHEP00000016439,0.009057330951248,0.14951922589946,4.30716117593839,0.131432850939608,0.87704623646336,0.999959551980158,ENSFHET00000024839,ENSFHEG00000018130,protein_coding,C5orf51
ENSFHEP00000016440,1.23423745862876,0.4006046426356,4.09455888349393,1.01009214954186,0.369243531347891,0.999959551980158,ENSFHET00000024840,ENSFHEG00000018161,protein_coding,myo9ab
ENSFHEP00000016441,-0.304862429823633,-0.277157877580282,6.05926027265728,0.274609614470452,0.760654157743284,0.999959551980158,ENSFHET00000024841,ENSFHEG00000018136,protein_coding,
ENSFHEP00000016442,0.539421157739958,-0.368604231136585,0.098058992232538,0.189197710307624,0.828029466032052,0.999959551980158,ENSFHET00000024842,ENSFHEG00000018125,protein_coding,hspb1
ENSFHEP00000016448,1.0863457051081,-0.0764463122885341,-1.41729306848016,0.411053708455692,0.664483912498715,0.999959551980158,ENSFHET00000033596,ENSFHEG00000018153,protein_coding,
ENSFHEP00000016449,0.767736703931315,1.61332001085277,-0.316150713370946,1.28501076814267,0.282861766558422,0.999959551980158,ENSFHET00000024855,ENSFHEG00000000716,protein_coding,gpr37l1a
ENSFHEP00000016450,-0.36236970358492,-0.709852741550983,3.52095210047684,0.517128568199698,0.598408897271068,0.999959551980158,ENSFHET00000024878,ENSFHEG00000018143,protein_coding,fbxo4
ENSFHEP00000016452,-0.343545958866111,-0.570823560151527,1.91703493951056,0.323444966578445,0.724688782951764,0.999959551980158,ENSFHET00000033606,ENSFHEG00000018162,protein_coding,nr5a2
ENSFHEP00000016453,-1.6647333510345,-1.9915957281244,1.13741652847708,0.811309957641206,0.448261036415317,0.999959551980158,ENSFHET00000024857,ENSFHEG00000018286,protein_coding,dbf4
ENSFHEP00000016455,0.0612745935861956,0.0133308042558276,5.42228156422179,0.015561601601318,0.984562136447676,0.999959551980158,ENSFHET00000024860,ENSFHEG00000018146,protein_coding,dync1li2
ENSFHEP00000016456,2.52790288835108,-0.776244012998202,-2.04369205151431,1.56631605864256,0.215784171908583,0.999959551980158,ENSFHET00000024859,ENSFHEG00000018160,protein_coding,
ENSFHEP00000016457,3.33641103702628,1.02269960535665,0.0480386633163959,1.41437349142353,0.249692797179737,0.999959551980158,ENSFHET00000024861,ENSFHEG00000018164,protein_coding,dcst2
ENSFHEP00000016458,-1.17002486637109,-0.717059499941869,3.10617394109046,0.653366265790036,0.523322193731127,0.999959551980158,ENSFHET00000024876,ENSFHEG00000018175,protein_coding,adck2
ENSFHEP00000016459,0.919459345825152,0.788051733249427,1.26511479594056,0.260158937261784,0.771644419408146,0.999959551980158,ENSFHET00000033602,ENSFHEG00000018161,protein_coding,myo9ab
ENSFHEP00000016461,0.5786535323202,0.532090137497541,2.97874394254842,0.659559484588199,0.52014835914314,0.999959551980158,ENSFHET00000024872,ENSFHEG00000018151,protein_coding,ghra
ENSFHEP00000016463,0.282146012339541,-0.478526398976893,4.35930128345628,1.24335270988203,0.294481126327465,0.999959551980158,ENSFHET00000024865,ENSFHEG00000018154,protein_coding,si:ch73-334d15.1
ENSFHEP00000016465,-0.18058629189064,0.122685721340455,4.63492713835008,0.0438559911464334,0.957117103719642,0.999959551980158,ENSFHET00000024866,ENSFHEG00000018159,protein_coding,ap1s3b
ENSFHEP00000016466,1.42588869301844,1.23612026013199,2.80965067524961,0.824030941329573,0.442718834426619,0.999959551980158,ENSFHET00000024868,ENSFHEG00000018203,protein_coding,rhbdl2
ENSFHEP00000016468,-0.439288250620954,-1.55509709352494,6.34730302652007,1.73734953464925,0.183219800746163,0.999959551980158,ENSFHET00000024863,ENSFHEG00000018155,protein_coding,marcksa
ENSFHEP00000016469,3.85509882178743,0.752173254539259,2.74874704585735,1.90237862598721,0.156574678817805,0.999959551980158,ENSFHET00000024864,ENSFHEG00000018174,protein_coding,cmtm4
ENSFHEP00000016472,-4.12778083902188,-4.01701131351358,8.38483850705653,1.09138010875649,0.341195072520066,0.999959551980158,ENSFHET00000024956,ENSFHEG00000018183,protein_coding,SELENOP
ENSFHEP00000016476,0.573054625004147,0.36214600148468,3.78091073890702,0.722362304072212,0.489059389933065,0.999959551980158,ENSFHET00000024890,ENSFHEG00000018178,protein_coding,pomt2
ENSFHEP00000016477,0.437682656086725,0.105849344453437,3.90003020442275,0.16474361556376,0.848427162270427,0.999959551980158,ENSFHET00000024891,ENSFHEG00000018220,protein_coding,acsl3b
ENSFHEP00000016478,0.443079307532081,1.27266315188204,4.59433745889708,0.554680130366565,0.576669234684862,0.999959551980158,ENSFHET00000024892,ENSFHEG00000018194,protein_coding,mvb12ba
ENSFHEP00000016479,0.84363899444693,0.390079534936456,3.60510851150195,1.25148630775352,0.292174562531735,0.999959551980158,ENSFHET00000024883,ENSFHEG00000018184,protein_coding,
